Transaction_ID;Date_Commande;Client_ID;Produit_ID;Commercial_ID;Quantite;Prix_Unitaire;Remise_Pct;Canal;Statut_Commande
V00955;2026-03-21;C0041;P017;COM04;1;43,38 €;5,0%;Partenaire;Livrée
V00695;2026-08-29;C0112;P020;COM02;6;45,90 €;8,0%;E-commerce;Livrée
V01339;2026-01-14;C0086;P022;COM02;8;181,51 €;0,0%;Téléphone;Annulée
V01226;2025-05-02;C0099;P007;COM10;12;346,79 €;10,0%;Commercial terrain;En cours
V01263;2025-12-07;C0039;P007;COM05;9;352,83 €;15,0%;Partenaire;Annulée
V01801;2026-09-17;C0087;P032;COM09;9;136,06;0;Partenaire;Annulée
V01802;2026-09-28;C0040;P031;COM09;3;191,67;0;Téléphone;Livrée
V01803;2026-09-28;C0044;P018;COM03;12;71,58;0;Téléphone;En cours
V01804;2026-09-24;C0009;P021;COM01;7;291,44;0,08;E-commerce;En cours
V01805;2026-09-17;C0039;P007;COM05;9;351,81;0,15;Partenaire;Annulée
V01806;2026-09-16;C0133;P022;COM03;10;177,75;0,08;E-commerce;Livrée
V01807;2026-09-26;C0029;P022;COM03;9;179;0,1;Commercial terrain;Livrée
V01808;2026-09-16;C0077;P018;COM03;8;77,21;0,03;Commercial terrain;Livrée
V01809;2026-09-29;C0063;P016;COM01;7;73,24;0,03;Commercial terrain;Livrée
V01810;2026-09-24;C0114;P014;COM09;9;42,17;0,08;Téléphone;Annulée
V01811;2026-09-24;C0098;P017;COM06;12;45,63;0,05;E-commerce;Annulée
V01812;2026-09-18;C0047;P006;COM02;6;484,45;0,08;Téléphone;Livrée
V01813;2026-09-28;C0030;P019;COM05;9;75,43;0,03;E-commerce;En cours
V01814;2026-09-16;C0040;P005;COM10;7;383,7;0,08;E-commerce;Livrée
V01815;2026-09-29;C0142;P035;COM05;6;124,61;0,1;Téléphone;En cours
V01816;2026-09-17;C0010;P020;COM01;6;50,32;0,15;Commercial terrain;Annulée
V01817;2026-09-20;C0109;P030;COM03;11;142,63;0;Commercial terrain;En cours
V01818;2026-09-26;C0041;P016;COM04;4;75,54;0;Partenaire;Livrée
V01819;2026-09-24;C0019;P026;COM04;8;320,29;0;Commercial terrain;Livrée
V01820;2026-09-17;C0034;P033;COM04;11;214,6;0,03;E-commerce;Livrée
V01821;2026-09-29;C0102;P007;COM07;7;359,7;0;Commercial terrain;Annulée
V01822;2026-09-16;C0015;P039;COM06;2;135,47;0;Commercial terrain;Livrée
V01823;2026-09-28;C0115;P026;COM04;3;312,32;0,15;Commercial terrain;Livrée
V01824;2026-09-18;C0149;P033;COM02;5;225,1;0,05;E-commerce;Livrée
V01825;2026-09-27;C0038;P031;COM03;7;186,38;0,15;E-commerce;Annulée
V01826;2026-09-29;C0112;P022;COM02;10;173,54;0,1;Téléphone;Livrée
V01827;2026-09-28;C0065;P039;COM05;8;140,2;0,1;Téléphone;Livrée
V01828;2026-09-25;C0012;P002;COM10;2;772,21;0,15;Partenaire;Livrée
V01829;2026-09-28;C0006;P009;COM06;9;514,26;0,1;E-commerce;Annulée
V01830;2026-09-25;C0104;P040;COM01;7;148,88;0,1;E-commerce;Annulée
V01831;2026-09-17;C0017;P010;COM10;4;404,37;0,15;Commercial terrain;En cours
V01832;2026-09-25;C0009;P013;COM02;1;52,62;0,1;Téléphone;En cours
V01833;2026-09-28;C0009;P036;COM01;9;131,17;0;Commercial terrain;Livrée
V01834;2026-09-17;C0101;P015;COM07;3;36,92;0,08;Commercial terrain;Livrée
V01835;2026-09-20;C0142;P001;COM06;1;417,61;0,1;Commercial terrain;Livrée
V01836;2026-09-28;C0127;P035;COM05;6;136,44;0,03;Commercial terrain;En cours
V01837;2026-10-07;C0003;P011;COM03;8;41,97;0,05;E-commerce;Livrée
V01838;2026-10-11;C0026;P023;COM06;6;216,63;0;Téléphone;Annulée
V01839;2026-10-21;C0088;P005;COM09;3;394,14;0,15;E-commerce;Livrée
V01840;2026-10-10;C0004;P007;COM09;5;365,68;0,08;Partenaire;Livrée
V01841;2026-10-07;C0017;P002;COM10;10;751,34;0;Commercial terrain;Annulée
V01842;2026-10-23;C0015;P005;COM06;4;384,54;0;E-commerce;En cours
V01843;2026-10-15;C0101;P013;COM08;7;51,26;0,08;Commercial terrain;En cours
V01844;2026-10-23;C0135;P007;COM05;10;375,04;0,15;E-commerce;Annulée
V01845;2026-10-15;C0124;P026;COM04;11;322,11;0,1;Commercial terrain;En cours
V01846;2026-10-01;C0103;P009;COM08;5;567,64;0,15;Partenaire;Annulée
V01847;2026-10-14;C0030;P021;COM05;2;302,85;0,1;Partenaire;Livrée
V01848;2026-10-11;C0115;P040;COM04;2;157,3;0;Téléphone;Livrée
V01849;2026-10-27;C0043;P035;COM08;12;133,16;0,1;E-commerce;Livrée
V01850;2026-10-08;C0130;P007;COM08;3;372,03;0,03;Téléphone;Livrée
V01851;2026-10-02;C0109;P033;COM04;9;213,34;0,1;Commercial terrain;Annulée
V01852;2026-10-26;C0071;P022;COM07;9;177,46;0,15;Commercial terrain;En cours
V01853;2026-10-22;C0030;P021;COM05;2;302,38;0,1;Partenaire;Livrée
V01854;2026-10-09;C0014;P018;COM06;7;71,29;0,03;E-commerce;Annulée
V01855;2026-10-11;C0066;P019;COM01;5;76,96;0,08;E-commerce;Annulée
V01856;2026-10-25;C0009;P030;COM02;3;142,1;0;Commercial terrain;Livrée
V01857;2026-10-07;C0134;P024;COM10;11;294,39;0;Commercial terrain;En cours
V01858;2026-10-10;C0150;P023;COM08;9;209,82;0,1;E-commerce;Livrée
V01859;2026-10-03;C0079;P018;COM07;1;71,81;0,15;E-commerce;En cours
V01860;2026-10-28;C0055;P004;COM10;4;673,92;0,15;E-commerce;Livrée
V01861;2026-10-31;C0024;P026;COM04;4;325,61;0,03;E-commerce;En cours
V01862;2026-10-04;C0101;P030;COM07;12;140,09;0;Téléphone;En cours
V01863;2026-10-19;C0025;P011;COM09;3;41,77;0,1;Commercial terrain;Annulée
V01864;2026-10-06;C0102;P039;COM07;9;134,1;0,03;Téléphone;Livrée
V01865;2026-10-08;C0072;P014;COM09;5;40,64;0,15;E-commerce;Livrée
V01866;2026-10-03;C0049;P011;COM10;5;39,54;0,1;Partenaire;Livrée
V01867;2026-10-01;C0119;P016;COM04;9;70,03;0,15;E-commerce;Livrée
V01868;2026-10-13;C0087;P034;COM09;8;168,62;0,05;Téléphone;En cours
V01869;2026-10-10;C0055;P013;COM09;11;54,67;0;Téléphone;Livrée
V01870;2026-10-19;C0073;P023;COM07;8;215,07;0;E-commerce;Livrée
V01871;2026-10-16;C0146;P029;COM05;3;159,54;0,03;Téléphone;Annulée
V01872;2026-10-05;C0123;P039;COM09;8;149,03;0,03;E-commerce;Livrée
V01873;2026-10-09;C0051;P037;COM08;3;197,26;0;Commercial terrain;Livrée
V01874;2026-10-02;C0022;P037;COM03;1;205,36;0,15;Partenaire;Livrée
V01875;2026-10-01;C0122;P023;COM05;6;213,88;0,1;Téléphone;Livrée
V01876;2026-10-28;C0145;P033;COM05;10;213,32;0,1;Téléphone;Livrée
V01877;2026-10-31;C0099;P013;COM10;5;53,52;0,15;Partenaire;Annulée
V01878;2026-10-11;C0103;P012;COM08;10;63,8;0;Téléphone;Livrée
V01879;2026-10-21;C0132;P021;COM02;6;316,92;0,1;E-commerce;En cours
V01880;2026-10-24;C0114;P025;COM10;11;265,69;0,15;Téléphone;En cours
V01881;2026-10-03;C0140;P003;COM06;2;594,79;0,03;E-commerce;Livrée
V01882;2026-10-17;C0106;P001;COM03;10;395,21;0;Commercial terrain;Livrée
V01883;2026-10-23;C0096;P015;COM08;9;40,73;0;E-commerce;Livrée
V01884;2026-10-08;C0106;P023;COM03;8;212,34;0,03;Commercial terrain;En cours
V01885;2026-10-15;C0028;P025;COM07;6;267,73;0;Commercial terrain;En cours
V01886;2026-10-12;C0144;P011;COM08;8;38,69;0,03;Partenaire;En cours
V01887;2026-10-27;C0136;P023;COM10;6;215,35;0;Téléphone;Livrée
V01888;2026-10-12;C0041;P017;COM03;11;44,5;0,05;Partenaire;Livrée
V01889;2026-10-15;C0065;P026;COM05;9;309,1;0,08;Partenaire;Annulée
V01890;2026-10-11;C0028;P026;COM07;7;320,19;0;E-commerce;Livrée
V01891;2026-10-16;C0102;P007;COM07;7;356,48;0;Commercial terrain;Annulée
V01892;2026-10-09;C0071;P023;COM07;3;200,39;0,08;E-commerce;Livrée
V01893;2026-10-30;C0010;P002;COM02;12;721,51;0;Téléphone;Annulée
V01894;2026-10-27;C0133;P022;COM03;10;177,89;0,08;E-commerce;Livrée
V01895;2026-10-22;C0120;P030;COM04;9;143,99;0;Partenaire;Livrée
V01896;2026-10-28;C0128;P032;COM01;10;140,67;0,03;Téléphone;Livrée
V01897;2026-10-20;C0109;P031;COM03;8;193,82;0,15;Commercial terrain;Livrée
V01898;2026-10-25;C0083;P026;COM10;2;321,57;0,08;Téléphone;Annulée
V01899;2026-10-07;C0086;P015;COM01;4;38,59;0,15;Partenaire;En cours
V01900;2026-10-25;C0015;P015;COM05;3;38,17;0,08;Téléphone;Livrée
V01901;2026-10-02;C0038;P007;COM04;5;368,08;0;E-commerce;En cours
V01902;2026-10-01;C0035;P011;COM07;11;39;0,05;Partenaire;Livrée
V01903;2026-10-05;C0008;P023;COM08;1;197,09;0;Téléphone;Livrée
V01904;2026-10-23;C0065;P027;COM06;1;186,61;0,08;Téléphone;Annulée
V01905;2026-10-05;C0150;P034;COM08;1;154,62;0,1;Téléphone;Livrée
V01906;2026-10-02;C0143;P006;COM08;6;507,98;0,03;Téléphone;En cours
V01907;2026-10-08;C0035;P024;COM08;7;308,13;0,08;Partenaire;Livrée
V01908;2026-10-20;C0120;P036;COM04;6;132,7;0,08;Partenaire;Livrée
V01909;2026-10-05;C0088;P013;COM09;7;57,45;0;E-commerce;Livrée
V01910;2026-10-27;C0076;P005;COM05;5;352,78;0;E-commerce;Livrée
V01911;2026-10-13;C0103;P019;COM08;3;78,88;0,15;Commercial terrain;Annulée
V01912;2026-10-17;C0139;P031;COM05;5;190,9;0,08;Partenaire;Livrée
V01913;2026-10-01;C0073;P019;COM07;11;72,8;0,03;Partenaire;Livrée
V01914;2026-10-20;C0038;P031;COM03;7;183,54;0,15;E-commerce;Annulée
V01915;2026-10-05;C0120;P012;COM03;4;66,48;0,05;E-commerce;Livrée
V01916;2026-10-24;C0091;P016;COM06;7;73,27;0,05;Commercial terrain;En cours
V01917;2026-10-24;C0033;P022;COM01;3;184,05;0,15;Commercial terrain;En cours
V01918;2026-10-05;C0105;P013;COM10;1;54,54;0,03;E-commerce;En cours
V01919;2026-10-23;C0029;P020;COM04;9;48,53;0,08;Commercial terrain;Livrée
V01920;2026-10-18;C0128;P007;COM02;2;382,14;0;E-commerce;Livrée
V01921;2026-10-26;C0080;P012;COM03;5;64,67;0,08;Téléphone;En cours
V01922;2026-10-05;C0003;P035;COM04;8;126,72;0;E-commerce;En cours
V01923;2026-10-17;C0015;P032;COM06;11;131,67;0;Partenaire;En cours
V01924;2026-10-18;C0099;P007;COM10;12;343,65;0,1;Commercial terrain;En cours
V01925;2026-10-19;C0038;P036;COM03;5;117,47;0,03;Commercial terrain;Livrée
V01926;2026-10-16;C0144;P005;COM07;8;358,58;0,05;Partenaire;Livrée
V01927;2026-10-26;C0135;P005;COM05;11;400,8;0,1;Commercial terrain;Livrée
V01928;2026-10-28;C0103;P035;COM08;11;133,18;0,08;Téléphone;Livrée
V01929;2026-10-07;C0124;P002;COM04;12;748,94;0;Commercial terrain;En cours
V01930;2026-10-26;C0124;P036;COM03;1;125,89;0,1;Partenaire;Livrée
V01931;2026-10-09;C0027;P031;COM01;6;172,51;0,03;Commercial terrain;Livrée
V01932;2026-10-14;C0016;P018;COM05;3;73,45;0,05;E-commerce;Livrée
V01933;2026-10-22;C0104;P027;COM01;7;201,45;0,05;Partenaire;En cours
V01934;2026-10-20;C0102;P018;COM07;2;66,74;0,05;Partenaire;En cours
V01935;2026-10-01;C0134;P035;COM09;7;131,37;0;Commercial terrain;Annulée
V01936;2026-10-08;C0048;P022;COM10;6;168,82;0,08;Commercial terrain;Livrée
V01937;2026-10-29;C0124;P012;COM03;10;62,91;0;Commercial terrain;Livrée
V01938;2026-10-27;C0133;P024;COM04;2;297,22;0;Téléphone;Livrée
V01939;2026-10-02;C0089;P019;COM08;9;70,58;0,15;Commercial terrain;Livrée
V01940;2026-10-12;C0066;P025;COM02;3;294,76;0;Partenaire;Livrée
V01941;2026-10-19;C0051;P030;COM07;12;150,38;0,03;Téléphone;Annulée
V01942;2026-10-14;C0053;P037;COM05;7;205,87;0;Commercial terrain;Livrée
V01943;2026-10-29;C0144;P005;COM07;4;398,06;0,08;Commercial terrain;En cours
V01944;2026-10-15;C0003;P014;COM03;2;45,1;0;Commercial terrain;Annulée
V01945;2026-10-14;C0113;P013;COM08;8;51,54;0,05;Partenaire;Livrée
V01946;2026-10-28;C0052;P016;COM09;1;69,56;0,1;Commercial terrain;Annulée
V01947;2026-10-26;C0098;P003;COM05;12;596,04;0,03;Téléphone;Livrée
V01948;2026-11-30;C0101;P003;COM08;7;615,46;0,03;E-commerce;En cours
V01949;2026-11-12;C0133;P032;COM03;10;136,03;0,05;E-commerce;Livrée
V01950;2026-11-03;C0089;P006;COM08;3;513,72;0,08;E-commerce;Annulée
V01951;2026-11-06;C0019;P029;COM03;3;154,87;0,15;Téléphone;Livrée
V01952;2026-11-21;C0001;P010;COM02;11;413,65;0,08;E-commerce;Livrée
V01953;2026-11-30;C0017;P002;COM10;10;761,65;0;Commercial terrain;Annulée
V01954;2026-11-28;C0105;P013;COM10;1;54,49;0,03;E-commerce;En cours
V01955;2026-11-25;C0120;P010;COM04;5;385,49;0,08;Téléphone;Livrée
V01956;2026-11-20;C0038;P025;COM03;7;286,82;0,15;E-commerce;Livrée
V01957;2026-11-16;C0145;P019;COM06;2;78,31;0,1;E-commerce;Livrée
V01958;2026-11-08;C0091;P027;COM06;2;194,7;0,03;Partenaire;Annulée
V01959;2026-11-07;C0145;P033;COM05;10;212,5;0,1;Téléphone;Livrée
V01960;2026-11-19;C0053;P003;COM06;8;614,81;0,08;Commercial terrain;Annulée
V01961;2026-11-02;C0015;P005;COM06;4;381,88;0;E-commerce;En cours
V01962;2026-11-08;C0116;P021;COM09;6;300,33;0,1;E-commerce;Livrée
V01963;2026-11-26;C0128;P022;COM02;3;181,18;0,08;Commercial terrain;Livrée
V01964;2026-11-24;C0117;P009;COM05;12;545,89;0,15;Téléphone;Livrée
V01965;2026-11-28;C0062;P024;COM06;3;285,85;0,08;Commercial terrain;Livrée
V01966;2026-11-13;C0088;P040;COM09;7;154,43;0,03;Téléphone;Livrée
V01967;2026-11-22;C0010;P026;COM01;11;300,86;0;Téléphone;Annulée
V01968;2026-11-12;C0083;P016;COM10;7;72,72;0,1;E-commerce;Livrée
V01969;2026-11-28;C0041;P026;COM04;3;328,8;0,05;Téléphone;Livrée
V01970;2026-11-01;C0041;P016;COM04;4;75,05;0;Partenaire;Livrée
V01971;2026-11-24;C0111;P039;COM10;2;131,92;0;Commercial terrain;En cours
V01972;2026-11-22;C0076;P011;COM05;12;41,33;0;Commercial terrain;Annulée
V01973;2026-11-11;C0003;P003;COM04;1;612,5;0,1;E-commerce;En cours
V01974;2026-11-01;C0098;P022;COM05;11;164,25;0,05;Commercial terrain;Livrée
V01975;2026-11-17;C0082;P005;COM03;10;364,72;0;E-commerce;Annulée
V01976;2026-11-09;C0142;P029;COM06;10;152,81;0,03;E-commerce;En cours
V01977;2026-11-27;C0125;P030;COM03;5;141,58;0,03;Commercial terrain;Livrée
V01978;2026-11-04;C0142;P013;COM05;10;54,01;0,08;E-commerce;Livrée
V01979;2026-11-25;C0047;P006;COM02;8;526,71;0,1;Partenaire;Livrée
V01980;2026-11-23;C0092;P037;COM03;7;193,8;0,1;Partenaire;Annulée
V01981;2026-11-29;C0059;P021;COM04;10;312,19;0;Téléphone;Livrée
V01982;2026-11-11;C0055;P006;COM09;9;474,54;0,15;E-commerce;Livrée
V01983;2026-11-23;C0024;P014;COM04;2;43,51;0,05;Commercial terrain;En cours
V01984;2026-11-18;C0029;P022;COM04;8;178,78;0;E-commerce;Livrée
V01985;2026-11-29;C0011;P025;COM03;12;274,87;0,08;Commercial terrain;Livrée
V01986;2026-11-11;C0014;P007;COM06;8;380,21;0,15;E-commerce;Livrée
V01987;2026-11-07;C0049;P022;COM09;10;171,91;0,15;Commercial terrain;Livrée
V01988;2026-11-05;C0076;P035;COM06;7;123,82;0;Commercial terrain;Livrée
V01989;2026-11-05;C0022;P006;COM03;12;523,58;0;Partenaire;Livrée
V01990;2026-11-13;C0088;P033;COM10;9;213,23;0;Partenaire;Livrée
V01991;2026-11-05;C0029;P034;COM04;2;172,6;0,05;Téléphone;Livrée
V01992;2026-11-11;C0116;P005;COM10;9;396,74;0,08;E-commerce;Livrée
V01993;2026-11-13;C0048;P025;COM10;3;281,1;0;Commercial terrain;Livrée
V01994;2026-11-28;C0042;P017;COM01;2;42,43;0,03;Téléphone;En cours
V01995;2026-11-17;C0144;P034;COM08;2;168,63;0,15;Téléphone;Livrée
V01996;2026-11-20;C0132;P027;COM01;10;204,6;0,08;Commercial terrain;Annulée
V01997;2026-11-25;C0109;P003;COM03;11;569,68;0,15;Commercial terrain;En cours
V01998;2026-11-21;C0062;P034;COM06;4;153,54;0;Commercial terrain;Livrée
V01999;2026-11-30;C0031;P033;COM02;8;214,69;0;Partenaire;Livrée
V02000;2026-11-20;C0054;P040;COM10;10;152,81;0,05;Partenaire;Annulée
V02001;2026-11-18;C0121;P037;COM01;11;199,36;0,15;E-commerce;Annulée
V02002;2026-11-02;C0039;P017;COM05;12;44,64;0,15;Partenaire;Livrée
V02003;2026-11-17;C0105;P024;COM09;4;314,54;0,1;E-commerce;Annulée
V02004;2026-11-11;C0096;P015;COM08;7;38,58;0;Commercial terrain;Livrée
V02005;2026-11-15;C0040;P015;COM09;12;37,26;0,1;E-commerce;Livrée
V02006;2026-11-08;C0142;P001;COM06;1;407,32;0,1;Commercial terrain;Livrée
V02007;2026-11-22;C0124;P029;COM03;3;152,58;0,03;Téléphone;Annulée
V02008;2026-11-22;C0125;P031;COM04;7;172,09;0,15;E-commerce;Livrée
V02009;2026-11-11;C0095;P031;COM10;2;177,22;0,03;Partenaire;Livrée
V02010;2026-11-08;C0121;P007;COM02;3;362,26;0,08;Commercial terrain;Livrée
V02011;2026-11-26;C0065;P026;COM06;6;320,86;0,1;E-commerce;En cours
V02012;2026-11-30;C0083;P040;COM09;12;160,39;0,05;Commercial terrain;Livrée
V02013;2026-11-05;C0026;P016;COM06;12;70,91;0,05;Commercial terrain;Livrée
V02014;2026-11-03;C0059;P033;COM04;8;215,32;0,15;Partenaire;Annulée
V02015;2026-11-28;C0129;P016;COM07;12;70,59;0,03;E-commerce;Livrée
V02016;2026-11-26;C0014;P018;COM06;7;71,14;0,03;E-commerce;Annulée
V02017;2026-11-07;C0147;P034;COM07;4;154,97;0,1;Partenaire;En cours
V02018;2026-11-16;C0139;P002;COM06;3;754,96;0,03;Téléphone;Annulée
V02019;2026-11-09;C0011;P034;COM04;3;171,25;0,15;Commercial terrain;Livrée
V02020;2026-11-16;C0076;P003;COM05;2;556,83;0,15;E-commerce;En cours
V02021;2026-11-12;C0001;P033;COM02;2;221,88;0,03;Commercial terrain;Livrée
V02022;2026-11-12;C0106;P025;COM03;5;267,24;0;Commercial terrain;En cours
V02023;2026-11-11;C0133;P032;COM03;10;136,54;0,05;E-commerce;Livrée
V02024;2026-11-23;C0034;P037;COM04;11;204,81;0,03;Partenaire;Annulée
V02025;2026-11-02;C0088;P040;COM09;7;155,94;0,03;Téléphone;Livrée
V02026;2026-11-13;C0039;P030;COM05;10;154,62;0,03;Téléphone;Livrée
V02027;2026-11-14;C0040;P007;COM10;12;354,5;0;Partenaire;Livrée
V02028;2026-11-08;C0056;P021;COM02;8;300,85;0;E-commerce;Livrée
V02029;2026-11-13;C0111;P037;COM09;10;207,27;0;Partenaire;Livrée
V02030;2026-12-23;C0083;P034;COM09;11;161,11;0,03;Partenaire;Livrée
V02031;2026-12-19;C0091;P033;COM06;12;212,01;0;Commercial terrain;Livrée
V02032;2026-12-11;C0047;P017;COM02;8;43,51;0,08;E-commerce;Livrée
V02033;2026-12-12;C0010;P002;COM02;12;731,68;0;Téléphone;Annulée
V02034;2026-12-09;C0046;P012;COM10;3;64,4;0,03;Partenaire;Livrée
V02035;2026-12-10;C0013;P023;COM09;8;217,55;0;Commercial terrain;Livrée
V02036;2026-12-31;C0041;P017;COM04;1;44,03;0,05;Partenaire;Livrée
V02037;2026-12-25;C0019;P006;COM04;7;511,11;0,15;Téléphone;Annulée
V02038;2026-12-27;C0091;P025;COM05;7;270;0,15;Partenaire;Livrée
V02039;2026-12-27;C0127;P023;COM05;5;204,2;0,05;Téléphone;Livrée
V02040;2026-12-31;C0119;P027;COM03;6;202,36;0;Partenaire;Livrée
V02041;2026-12-20;C0005;P017;COM02;4;44,41;0,08;Téléphone;Annulée
V02042;2026-12-20;C0102;P011;COM07;10;40,06;0;Partenaire;Livrée
V02043;2026-12-02;C0009;P022;COM01;7;185,46;0;Commercial terrain;En cours
V02044;2026-12-13;C0096;P015;COM08;7;37,56;0;Commercial terrain;Livrée
V02045;2026-12-01;C0143;P025;COM07;9;277,49;0,03;Commercial terrain;Annulée
V02046;2026-12-01;C0051;P001;COM07;11;419,25;0;Commercial terrain;Livrée
V02047;2026-12-01;C0054;P011;COM09;2;42,19;0,03;Téléphone;Livrée
V02048;2026-12-14;C0050;P035;COM05;3;124,19;0,08;Partenaire;Livrée
V02049;2026-12-12;C0144;P011;COM08;8;38,93;0,03;Partenaire;En cours
V02050;2026-12-28;C0033;P024;COM02;12;325,11;0,05;Téléphone;Livrée
V02051;2026-12-07;C0075;P034;COM01;8;162,7;0;Partenaire;Annulée
V02052;2026-12-30;C0003;P040;COM03;9;146,55;0;Partenaire;Livrée
V02053;2026-12-02;C0086;P022;COM02;8;180,27;0;Téléphone;Annulée
V02054;2026-12-10;C0086;P039;COM02;12;138,88;0;E-commerce;Livrée
V02055;2026-12-17;C0147;P031;COM08;10;174,79;0;E-commerce;Annulée
V02056;2026-12-31;C0109;P018;COM03;2;76,83;0,1;E-commerce;Livrée
V02057;2026-12-30;C0075;P025;COM02;6;296,62;0;Commercial terrain;Annulée
V02058;2026-12-04;C0085;P040;COM03;7;156,56;0;E-commerce;Livrée
V02059;2026-12-25;C0017;P009;COM10;7;546,12;0,1;Partenaire;Livrée
V02060;2026-12-07;C0053;P020;COM05;8;46,44;0,1;E-commerce;Livrée
V02061;2026-12-20;C0109;P009;COM04;7;555,08;0,15;E-commerce;Annulée
V02062;2026-12-09;C0139;P003;COM06;1;568,36;0,08;Partenaire;Livrée
V02063;2026-12-29;C0085;P013;COM03;11;55,38;0,08;E-commerce;Livrée
V02064;2026-12-14;C0147;P010;COM07;9;436,05;0;Partenaire;Livrée
V02065;2026-12-27;C0077;P010;COM04;12;410,73;0,08;Partenaire;Annulée
V02066;2026-12-08;C0145;P026;COM05;9;293,72;0,08;E-commerce;Livrée
V02067;2026-12-04;C0086;P032;COM01;6;139,63;0;Téléphone;En cours
V02068;2026-12-09;C0070;P026;COM02;5;331,43;0,05;Commercial terrain;Livrée
V02069;2026-12-30;C0010;P002;COM02;9;729,34;0,03;E-commerce;Livrée
V02070;2026-12-21;C0113;P023;COM07;4;201,32;0;Commercial terrain;Livrée
V02071;2026-12-11;C0106;P025;COM03;5;265,2;0;Commercial terrain;En cours
V02072;2026-12-05;C0007;P027;COM09;9;194,14;0;Téléphone;Annulée
V02073;2026-12-05;C0048;P036;COM10;3;128,46;0;E-commerce;Livrée
V02074;2026-12-27;C0078;P015;COM06;3;36,41;0;Téléphone;Livrée
V02075;2026-12-19;C0119;P032;COM04;6;149,87;0,05;Téléphone;En cours
V02076;2026-12-31;C0112;P007;COM01;2;354,78;0,1;E-commerce;Livrée
V02077;2026-12-11;C0103;P023;COM07;7;198,43;0,03;Commercial terrain;En cours
V02078;2026-12-16;C0039;P007;COM05;9;358,63;0,15;Partenaire;Annulée
V02079;2026-12-24;C0039;P013;COM05;4;57,17;0,03;Téléphone;Livrée
V02080;2026-12-31;C0048;P025;COM10;3;278,09;0;Commercial terrain;Livrée
V02081;2026-12-07;C0149;P034;COM01;12;157,71;0,1;E-commerce;Livrée
V02082;2026-12-29;C0049;P011;COM10;5;39,84;0,1;Partenaire;Livrée
V02083;2026-12-10;C0082;P022;COM03;7;179,79;0,08;Partenaire;En cours
V02084;2026-12-10;C0140;P006;COM06;7;521,58;0,1;E-commerce;Annulée
V02085;2026-12-01;C0050;P016;COM06;12;73,6;0,03;Téléphone;Livrée
V02086;2026-12-08;C0082;P013;COM04;3;56,05;0,1;Partenaire;Livrée
V02087;2026-12-15;C0046;P015;COM10;4;39,2;0,05;Commercial terrain;Livrée
V02088;2026-12-08;C0059;P021;COM03;1;293,84;0;Commercial terrain;Livrée
V02089;2026-12-16;C0012;P004;COM10;8;700,44;0,1;E-commerce;Annulée
V02090;2026-12-29;C0018;P019;COM04;11;71,73;0,03;Commercial terrain;Livrée
V02091;2026-12-01;C0047;P021;COM02;12;318,92;0;Téléphone;Livrée
V02092;2026-12-27;C0054;P040;COM10;3;147,88;0;Téléphone;Livrée
V02093;2026-12-25;C0015;P032;COM06;11;132,01;0;Partenaire;En cours
V02094;2026-12-01;C0070;P026;COM02;5;324,64;0,05;Commercial terrain;Livrée
V02095;2026-12-05;C0084;P035;COM04;11;123,18;0,05;Commercial terrain;Livrée
V02096;2026-12-08;C0144;P029;COM07;8;151,81;0,03;Commercial terrain;Livrée
V02097;2026-12-17;C0001;P004;COM02;10;665,09;0,15;Partenaire;En cours
V02098;2026-12-02;C0055;P029;COM10;9;151,98;0,15;E-commerce;En cours
V02099;2026-12-31;C0053;P003;COM06;8;609,75;0,08;Commercial terrain;Annulée
V02100;2026-12-19;C0103;P016;COM08;8;69,44;0,15;Commercial terrain;En cours
V02101;2026-12-25;C0075;P029;COM01;10;157,16;0;E-commerce;Livrée
V02102;2026-12-31;C0148;P016;COM08;7;76,87;0,03;E-commerce;Annulée
V02103;2026-12-16;C0012;P021;COM09;6;291,52;0,08;E-commerce;Livrée
V02104;2026-12-02;C0068;P011;COM04;5;40,25;0,03;Commercial terrain;Livrée
V02105;2026-12-31;C0102;P039;COM07;9;138,42;0,03;Téléphone;Livrée
V02106;2026-12-16;C0083;P027;COM10;7;188,2;0,05;E-commerce;En cours
V02107;2026-12-06;C0038;P012;COM03;8;71,31;0,08;Commercial terrain;Livrée
V02108;2026-12-14;C0073;P023;COM07;8;219,5;0;E-commerce;Livrée
V02109;2026-12-30;C0080;P029;COM04;6;163,75;0;Commercial terrain;Livrée
